fold_id,image_id,crop_path,dataset_split,crop_label,prediction,error_type,probability_dirty_positive,selected_threshold,threshold_margin,grayscale_mean,grayscale_std,grayscale_p05,grayscale_p95,hsv_saturation_mean,hsv_value_mean,laplacian_variance,edge_pixel_fraction,selected_for_contact_sheet,contact_sheet_path
1,1,dirty_positive/dirty_1_7.jpg,train,dirty_positive,dirty_positive,true_positive,0.67247324,0.20,0.47247324,0.67832518,0.07079966,0.59607846,0.81960785,0.09596384,0.69458938,0.00266771,0.46151733,false,
1,1,dirty_positive/dirty_1_8.jpg,train,dirty_positive,dirty_positive,true_positive,0.61506144,0.20,0.41506144,0.68160403,0.06526507,0.60000002,0.80392158,0.09323103,0.69785035,0.00265085,0.40168762,false,
1,1,dirty_positive/dirty_1_9.jpg,train,dirty_positive,clean_negative,false_negative,0.19258281,0.20,0.00741719,0.64207590,0.09139882,0.54117650,0.83529413,0.11253436,0.66326869,0.00158226,0.41722107,false,
1,1,dirty_positive/dirty_1_10.jpg,train,dirty_positive,dirty_positive,true_positive,0.22005025,0.20,0.02005025,0.64190745,0.09222615,0.53725493,0.83529413,0.11537039,0.66351002,0.00159970,0.42523193,false,
1,1,dirty_positive/dirty_1_11.jpg,train,dirty_positive,clean_negative,false_negative,0.12311688,0.20,0.07688312,0.63885921,0.09593368,0.52156866,0.83529413,0.13098116,0.66281974,0.00173993,0.44172668,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_12.jpg,train,dirty_positive,clean_negative,false_negative,0.08783327,0.20,0.11216673,0.63710070,0.08863421,0.54509807,0.83137256,0.10543926,0.65750468,0.00132499,0.35543823,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_13.jpg,train,dirty_positive,clean_negative,false_negative,0.01265597,0.20,0.18734403,0.60149038,0.10936775,0.47058824,0.82352942,0.14247385,0.62399143,0.00193421,0.44424438,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_14.jpg,train,dirty_positive,clean_negative,false_negative,0.04145322,0.20,0.15854678,0.62414515,0.11239464,0.47058824,0.83921570,0.11659409,0.64333177,0.00204358,0.49536133,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_15.jpg,train,dirty_positive,clean_negative,false_negative,0.05061245,0.20,0.14938755,0.58578384,0.08464392,0.47058824,0.74509805,0.16036008,0.61068749,0.00164044,0.39421082,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_16.jpg,train,dirty_positive,clean_negative,false_negative,0.03393212,0.20,0.16606788,0.61625236,0.11241271,0.47058824,0.83921570,0.12344594,0.63622731,0.00202579,0.48715210,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_17.jpg,train,dirty_positive,clean_negative,false_negative,0.11019089,0.20,0.08980911,0.72421682,0.07869373,0.59607846,0.86666667,0.06505726,0.73911345,0.00295251,0.51191711,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_18.jpg,train,dirty_positive,clean_negative,false_negative,0.13142434,0.20,0.06857566,0.72304547,0.07527371,0.60784316,0.85882354,0.06011448,0.73608238,0.00294568,0.49923706,false,
1,1,dirty_positive/dirty_1_19.jpg,train,dirty_positive,clean_negative,false_negative,0.03963343,0.20,0.16036657,0.72225654,0.08179442,0.59215689,0.87058824,0.07003378,0.73885477,0.00295136,0.51078796,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_20.jpg,train,dirty_positive,dirty_positive,true_positive,0.64304849,0.20,0.44304849,0.72909081,0.07076243,0.63137257,0.85882354,0.05906564,0.74465030,0.00312999,0.51303101,false,
1,1,dirty_positive/dirty_1_21.jpg,train,dirty_positive,clean_negative,false_negative,0.19418344,0.20,0.00581656,0.59854311,0.09416104,0.47450981,0.78823531,0.12298651,0.61770380,0.00235089,0.50386047,false,
1,1,dirty_positive/dirty_1_22.jpg,train,dirty_positive,clean_negative,false_negative,0.10812544,0.20,0.09187456,0.62236512,0.09907248,0.50588238,0.83137256,0.10644519,0.64014268,0.00214062,0.50308228,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_23.jpg,train,dirty_positive,dirty_positive,true_positive,0.44327860,0.20,0.24327860,0.59496450,0.08044124,0.49411765,0.74901962,0.12138003,0.61355603,0.00248679,0.51277161,false,
1,1,dirty_positive/dirty_1_24.jpg,train,dirty_positive,clean_negative,false_negative,0.02755668,0.20,0.17244332,0.62480932,0.10512856,0.48235294,0.83529413,0.10818440,0.64287406,0.00212110,0.51164246,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_25.jpg,train,dirty_positive,clean_negative,false_negative,0.05629754,0.20,0.14370246,0.68007100,0.08197983,0.57254905,0.82745099,0.09777976,0.69704729,0.00248582,0.42175293,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_26.jpg,train,dirty_positive,dirty_positive,true_positive,0.24503146,0.20,0.04503146,0.66121531,0.07774264,0.56078434,0.80784315,0.10932450,0.67976320,0.00239118,0.39355469,false,
1,1,dirty_positive/dirty_1_27.jpg,train,dirty_positive,clean_negative,false_negative,0.10569947,0.20,0.09430053,0.67328489,0.07799781,0.56470591,0.81176472,0.09866250,0.69015390,0.00237567,0.40386963,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_28.jpg,train,dirty_positive,dirty_positive,true_positive,0.24210990,0.20,0.04210990,0.66122359,0.07759576,0.56470591,0.80784315,0.11361965,0.68019944,0.00242911,0.41500854,false,
1,1,dirty_positive/dirty_1_29.jpg,train,dirty_positive,dirty_positive,true_positive,0.69520338,0.20,0.49520338,0.59836864,0.07575182,0.49803922,0.74117649,0.12120278,0.61708528,0.00245842,0.52001953,false,
1,1,dirty_positive/dirty_1_30.jpg,train,dirty_positive,dirty_positive,true_positive,0.37647159,0.20,0.17647159,0.59997827,0.08475932,0.49411765,0.76862746,0.11759376,0.61827636,0.00248559,0.51551819,false,
1,1,dirty_positive/dirty_1_31.jpg,train,dirty_positive,dirty_positive,true_positive,0.50180861,0.20,0.30180861,0.58428496,0.07883194,0.47058824,0.72941178,0.13670373,0.60470498,0.00232551,0.48847961,false,
1,1,dirty_positive/dirty_1_32.jpg,train,dirty_positive,dirty_positive,true_positive,0.58476285,0.20,0.38476285,0.60287100,0.08243647,0.50196081,0.76862746,0.11374298,0.62071550,0.00249640,0.51440430,false,
1,1,dirty_positive/dirty_1_33.jpg,train,dirty_positive,dirty_positive,true_positive,0.21273637,0.20,0.01273637,0.67434770,0.08523691,0.57647061,0.85098040,0.10179438,0.69332248,0.00293768,0.47331238,false,
1,1,dirty_positive/dirty_1_34.jpg,train,dirty_positive,clean_negative,false_negative,0.04548743,0.20,0.15451257,0.68770915,0.08708954,0.58039218,0.85882354,0.09505873,0.70613569,0.00286025,0.48457336,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_35.jpg,train,dirty_positive,clean_negative,false_negative,0.19489784,0.20,0.00510216,0.64815772,0.07208093,0.56862748,0.79607844,0.12010883,0.66808057,0.00263858,0.42449951,false,
1,1,dirty_positive/dirty_1_36.jpg,train,dirty_positive,dirty_positive,true_positive,0.20233339,0.20,0.00233339,0.63189518,0.06300793,0.56078434,0.76078433,0.13374420,0.65318215,0.00248024,0.38179016,false,
1,1,dirty_positive/dirty_1_37.jpg,train,dirty_positive,dirty_positive,true_positive,0.97508288,0.20,0.77508288,0.59612834,0.06894906,0.50588238,0.72941178,0.15742260,0.62008774,0.00375632,0.51844788,false,
1,1,dirty_positive/dirty_1_38.jpg,train,dirty_positive,dirty_positive,true_positive,0.98381863,0.20,0.78381863,0.60168517,0.07227275,0.50980395,0.74117649,0.15006493,0.62457681,0.00472451,0.54719543,false,
1,1,dirty_positive/dirty_1_39.jpg,train,dirty_positive,dirty_positive,true_positive,0.96162777,0.20,0.76162777,0.59468991,0.06785235,0.50588238,0.72156864,0.16120350,0.61912644,0.00295021,0.50715637,false,
1,1,dirty_positive/dirty_1_40.jpg,train,dirty_positive,dirty_positive,true_positive,0.97678367,0.20,0.77678367,0.58791322,0.06633582,0.50588238,0.71764708,0.16620180,0.61280757,0.00300370,0.47471619,false,
1,1,dirty_positive/dirty_1_41.jpg,train,dirty_positive,clean_negative,false_negative,0.09327154,0.20,0.10672846,0.63947964,0.06555389,0.56862748,0.77647060,0.12266918,0.65933728,0.00300897,0.42916870,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_false_negative.jpg
1,1,dirty_positive/dirty_1_42.jpg,train,dirty_positive,dirty_positive,true_positive,0.29422548,0.20,0.09422548,0.65151733,0.07095590,0.57647061,0.80392158,0.11146636,0.67020583,0.00319944,0.45153809,false,
1,1,dirty_positive/dirty_1_43.jpg,train,dirty_positive,dirty_positive,true_positive,0.42763373,0.20,0.22763373,0.64735430,0.06050451,0.57647061,0.76862746,0.11107526,0.66462427,0.00329867,0.46380615,false,
1,1,dirty_positive/dirty_1_44.jpg,train,dirty_positive,dirty_positive,true_positive,0.55041291,0.20,0.35041291,0.62207371,0.05297031,0.56078434,0.71764708,0.13829963,0.64341152,0.00272203,0.39039612,false,
1,1,dirty_positive/dirty_1_45.jpg,train,dirty_positive,dirty_positive,true_positive,0.99998820,0.20,0.79998820,0.61570418,0.08315881,0.50196081,0.76862746,0.12522626,0.63503224,0.00209920,0.52853394,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_46.jpg,train,dirty_positive,dirty_positive,true_positive,0.99999407,0.20,0.79999407,0.61835837,0.08480392,0.50196081,0.77254903,0.12546873,0.63772678,0.00206269,0.52420044,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_47.jpg,train,dirty_positive,dirty_positive,true_positive,0.99999196,0.20,0.79999196,0.61245906,0.08117950,0.50196081,0.76078433,0.13740510,0.63361454,0.00223203,0.52549744,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_48.jpg,train,dirty_positive,dirty_positive,true_positive,0.99998913,0.20,0.79998913,0.61593109,0.08330777,0.50098044,0.76862746,0.13609385,0.63685209,0.00224317,0.53048706,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_49.jpg,train,dirty_positive,dirty_positive,true_positive,0.89283201,0.20,0.69283201,0.56788671,0.05851791,0.48235294,0.66666669,0.21525228,0.60109442,0.00384800,0.46980286,false,
1,1,dirty_positive/dirty_1_50.jpg,train,dirty_positive,dirty_positive,true_positive,0.88065761,0.20,0.68065761,0.55540931,0.05843190,0.47450981,0.65490198,0.22839603,0.59054053,0.00402013,0.47721863,false,
1,1,dirty_positive/dirty_1_51.jpg,train,dirty_positive,dirty_positive,true_positive,0.93651480,0.20,0.73651480,0.58848995,0.05902199,0.50588238,0.69019610,0.19590846,0.61874247,0.00350089,0.47265625,false,
1,1,dirty_positive/dirty_1_52.jpg,train,dirty_positive,dirty_positive,true_positive,0.89160944,0.20,0.69160944,0.56586671,0.05971897,0.48235294,0.66666669,0.21679389,0.59918636,0.00416011,0.47982788,false,
1,1,dirty_positive/dirty_1_53.jpg,train,dirty_positive,dirty_positive,true_positive,0.87812270,0.20,0.67812270,0.56675172,0.05940855,0.48235294,0.66666669,0.21070169,0.59928727,0.00325290,0.46241760,false,
1,1,dirty_positive/dirty_1_54.jpg,train,dirty_positive,dirty_positive,true_positive,0.99931087,0.20,0.79931087,0.53335977,0.04965442,0.46666667,0.61960787,0.23357090,0.56889963,0.00301810,0.44976807,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_55.jpg,train,dirty_positive,dirty_positive,true_positive,0.84429029,0.20,0.64429029,0.55390531,0.05672887,0.47450981,0.64705884,0.22822709,0.58913743,0.00376224,0.46762085,false,
1,1,dirty_positive/dirty_1_56.jpg,train,dirty_positive,dirty_positive,true_positive,0.93061811,0.20,0.73061811,0.57211977,0.05886139,0.48627451,0.67058825,0.21066213,0.60471612,0.00354469,0.46673584,false,
1,1,dirty_positive/dirty_1_57.jpg,train,dirty_positive,dirty_positive,true_positive,0.87498678,0.20,0.67498678,0.68313789,0.07335333,0.58431375,0.82352942,0.08167881,0.69783258,0.00289501,0.51925659,false,
1,1,dirty_positive/dirty_1_58.jpg,train,dirty_positive,dirty_positive,true_positive,0.87981744,0.20,0.67981744,0.68309188,0.07399128,0.58039218,0.82352942,0.08190320,0.69785672,0.00288908,0.52037048,false,
1,1,dirty_positive/dirty_1_59.jpg,train,dirty_positive,dirty_positive,true_positive,0.88547943,0.20,0.68547943,0.65771359,0.07973923,0.54509807,0.80392158,0.10141704,0.67416000,0.00286180,0.52366638,false,
1,1,dirty_positive/dirty_1_60.jpg,train,dirty_positive,dirty_positive,true_positive,0.86476816,0.20,0.66476816,0.67036819,0.07306460,0.56862748,0.80784315,0.09215316,0.68538630,0.00294637,0.51052856,false,
1,1,dirty_positive/dirty_1_61.jpg,train,dirty_positive,dirty_positive,true_positive,0.86355507,0.20,0.66355507,0.55264348,0.07757788,0.45098040,0.69411767,0.14692882,0.57479453,0.00234344,0.52601624,false,
1,1,dirty_positive/dirty_1_62.jpg,train,dirty_positive,dirty_positive,true_positive,0.90243269,0.20,0.70243269,0.53968346,0.06777994,0.44705883,0.65882355,0.14789724,0.56207639,0.00228175,0.49156189,false,
1,1,dirty_positive/dirty_1_63.jpg,train,dirty_positive,dirty_positive,true_positive,0.87031639,0.20,0.67031639,0.56492329,0.08441156,0.45490196,0.72941178,0.14868823,0.58732998,0.00227299,0.54400635,false,
1,1,dirty_positive/dirty_1_64.jpg,train,dirty_positive,dirty_positive,true_positive,0.90823638,0.20,0.70823638,0.55882370,0.08139033,0.45490196,0.71372551,0.14920351,0.58128285,0.00227817,0.53440857,false,
1,1,dirty_positive/dirty_1_65.jpg,train,dirty_positive,dirty_positive,true_positive,0.61398816,0.20,0.41398816,0.68001622,0.08808618,0.55294120,0.83529413,0.08321743,0.69681621,0.00290256,0.56413269,false,
1,1,dirty_positive/dirty_1_66.jpg,train,dirty_positive,dirty_positive,true_positive,0.56109484,0.20,0.36109484,0.66621065,0.09223627,0.54117650,0.83137256,0.09121113,0.68446136,0.00252020,0.55387878,false,
1,1,dirty_positive/dirty_1_67.jpg,train,dirty_positive,dirty_positive,true_positive,0.50961248,0.20,0.30961248,0.67033023,0.09141888,0.54117650,0.83137256,0.08905897,0.68835884,0.00265207,0.56127930,false,
1,1,dirty_positive/dirty_1_68.jpg,train,dirty_positive,dirty_positive,true_positive,0.84525739,0.20,0.64525739,0.63814545,0.09116159,0.51764709,0.80784315,0.10536338,0.65560627,0.00213221,0.51437378,false,
1,1,dirty_positive/dirty_1_69.jpg,train,dirty_positive,dirty_positive,true_positive,0.99779693,0.20,0.79779693,0.49484748,0.04633388,0.43529412,0.57647061,0.23569165,0.52856499,0.00296719,0.40333557,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_70.jpg,train,dirty_positive,dirty_positive,true_positive,0.99900009,0.20,0.79900009,0.49767739,0.04750408,0.43529412,0.58039218,0.25448751,0.53472352,0.00319590,0.43363953,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_71.jpg,train,dirty_positive,dirty_positive,true_positive,0.97492942,0.20,0.77492942,0.50153589,0.04663270,0.44705883,0.58431375,0.22536772,0.53402942,0.00287161,0.40927124,false,
1,1,dirty_positive/dirty_1_72.jpg,train,dirty_positive,dirty_positive,true_positive,0.98429474,0.20,0.78429474,0.49580288,0.05221000,0.43529412,0.58823532,0.24689153,0.53129804,0.00324629,0.42446899,false,
1,1,dirty_positive/dirty_1_73.jpg,train,dirty_positive,dirty_positive,true_positive,0.88996416,0.20,0.68996416,0.62306285,0.08460842,0.50980395,0.77647060,0.11552969,0.64142036,0.00223525,0.50650024,false,
1,1,dirty_positive/dirty_1_74.jpg,train,dirty_positive,dirty_positive,true_positive,0.58985609,0.20,0.38985609,0.59036231,0.07703034,0.49019608,0.73725492,0.12753883,0.61018920,0.00174374,0.43898010,false,
1,1,dirty_positive/dirty_1_75.jpg,train,dirty_positive,dirty_positive,true_positive,0.83005931,0.20,0.63005931,0.61543977,0.08867434,0.50196081,0.79215688,0.11243299,0.63364822,0.00184708,0.46496582,false,
1,1,dirty_positive/dirty_1_76.jpg,train,dirty_positive,dirty_positive,true_positive,0.81783664,0.20,0.61783664,0.66742766,0.09205934,0.54117650,0.83137256,0.09053351,0.68559951,0.00256478,0.55546570,false,
1,1,dirty_positive/dirty_1_77.jpg,train,dirty_positive,dirty_positive,true_positive,0.67953305,0.20,0.47953305,0.54243243,0.05640768,0.47058824,0.64705884,0.17109820,0.56776559,0.00210281,0.41355896,false,
1,1,dirty_positive/dirty_1_78.jpg,train,dirty_positive,dirty_positive,true_positive,0.86935449,0.20,0.66935449,0.52569997,0.05055964,0.46274510,0.61568630,0.19268753,0.55393350,0.00258163,0.43049622,false,
1,1,dirty_positive/dirty_1_79.jpg,train,dirty_positive,dirty_positive,true_positive,0.94580095,0.20,0.74580095,0.55548865,0.06196724,0.47843137,0.67058825,0.15880391,0.57921869,0.00200017,0.42085266,false,
1,1,dirty_positive/dirty_1_80.jpg,train,dirty_positive,dirty_positive,true_positive,0.86296655,0.20,0.66296655,0.55842555,0.06396675,0.47450981,0.67843139,0.16576552,0.58329618,0.00235016,0.44859314,false,
1,1,dirty_positive/dirty_1_81.jpg,train,dirty_positive,dirty_positive,true_positive,0.48406411,0.20,0.28406411,0.65691721,0.09462638,0.52941179,0.82745099,0.09501092,0.67565441,0.00233103,0.53887939,false,
1,1,dirty_positive/dirty_1_82.jpg,train,dirty_positive,dirty_positive,true_positive,0.87022004,0.20,0.67022004,0.64631701,0.09083038,0.52156866,0.81176472,0.10122722,0.66332048,0.00232796,0.53031921,false,
1,1,dirty_positive/dirty_1_83.jpg,train,dirty_positive,dirty_positive,true_positive,0.41381756,0.20,0.21381756,0.64662230,0.09515959,0.52156866,0.82352942,0.09704453,0.66547877,0.00217353,0.51257324,false,
1,1,dirty_positive/dirty_1_84.jpg,train,dirty_positive,dirty_positive,true_positive,0.61089104,0.20,0.41089104,0.63614923,0.08557943,0.51764709,0.78823531,0.11015919,0.65378654,0.00258557,0.52511597,false,
1,1,dirty_positive/dirty_1_85.jpg,train,dirty_positive,dirty_positive,true_positive,0.94050252,0.20,0.74050252,0.53404683,0.05147924,0.47058824,0.62745100,0.15775105,0.55728889,0.00181594,0.36755371,false,
1,1,dirty_positive/dirty_1_86.jpg,train,dirty_positive,dirty_positive,true_positive,0.30626748,0.20,0.10626748,0.53836346,0.05429661,0.47058824,0.63921571,0.14381662,0.55997860,0.00157370,0.36099243,false,
1,1,dirty_positive/dirty_1_87.jpg,train,dirty_positive,dirty_positive,true_positive,0.99750571,0.20,0.79750571,0.52974534,0.04965341,0.46666667,0.61568630,0.16087444,0.55334091,0.00182047,0.36045837,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_1_true_positive.jpg
1,1,dirty_positive/dirty_1_88.jpg,train,dirty_positive,dirty_positive,true_positive,0.42228982,0.20,0.22228982,0.55447853,0.05912074,0.47450981,0.66666669,0.14517099,0.57641315,0.00158350,0.38235474,false,
