rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
56,system_1_opencv_content_contour,0.95551426,clean_negative,clean_negative/clean_10_19.jpg,,10,10.jpg,724,345,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.35485246,0.00000000,0.00000000,0.00000000,0.00000000,0.20121765,0.77675327,0.01017761,0.99061584,0.02410889,1.00000000,0.23780107,694.98575680,65536.00000000,1.00000000,0.00396729,13.80756760,0.96694336,0.99853516,64869.00000000,0.98982239,0.98982239,159.52380371,1.00000000,1.00000000,8143.28125000
57,system_1_opencv_content_contour,0.95518183,clean_negative,clean_negative/clean_3_46.jpg,,3,3.jpg,384,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.91089386,0.00000000,0.00000000,0.00000000,0.00000000,0.21035767,0.77199332,0.00347900,0.98733521,0.01686096,1.00000000,0.24124369,738.39870048,65536.00000000,1.00000000,0.00012207,13.31178474,0.99218750,0.99920654,65308.00000000,0.99652100,0.99652100,168.59199524,1.00000000,1.00000000,7461.47753906
58,system_1_opencv_content_contour,0.95494753,clean_negative,clean_negative/clean_10_34.jpg,,10,10.jpg,676,441,sliding_window_clean,0.00000000,1.00000000,1.00000000,28.26696240,0.00000000,0.00000000,0.00000000,0.00000000,0.24198914,0.79856300,0.00425720,0.98649597,0.00935364,1.00000000,0.23663668,860.27375196,65536.00000000,1.00000000,0.00000000,15.73759174,0.99731445,0.99884033,65257.00000000,0.99574280,0.99574280,157.18904114,1.00000000,1.00000000,10109.27343750
59,system_1_opencv_content_contour,0.95478508,clean_negative,clean_negative/clean_6_204.jpg,,6,6.jpg,432,1165,sliding_window_clean,0.00000000,0.99731445,1.00000000,22.44005943,0.00000000,0.00000000,0.00000000,0.00000000,0.18247986,0.73596795,0.00680542,0.98847961,0.02038574,0.99916077,0.27307671,523.75275471,65481.00000000,0.99916077,0.00152588,12.88232040,0.99067383,0.99847412,65090.00000000,0.99319458,0.99319458,164.48414612,1.00000000,1.00000000,6799.30468750
60,system_1_opencv_content_contour,0.95470795,clean_negative,clean_negative/clean_3_36.jpg,,3,3.jpg,384,862,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.52479733,0.00000000,0.00000000,0.00000000,0.00000000,0.21818542,0.77800314,0.00152588,0.98600006,0.01048279,1.00000000,0.24299809,805.57567859,65536.00000000,1.00000000,0.00012207,13.73670387,0.99711914,0.99908447,65436.00000000,0.99847412,0.99847412,168.52163696,1.00000000,1.00000000,7992.09277344
61,system_1_opencv_content_contour,0.95457320,clean_negative,clean_negative/clean_14_98.jpg,,14,14.jpg,362,672,sliding_window_clean,0.00000000,1.00000000,1.00000000,19.21811074,0.00000000,0.00000000,0.00000000,0.00000000,0.11987305,0.71062056,0.02354431,0.99881744,0.05342102,1.00000000,0.17596729,351.34128502,65536.00000000,1.00000000,0.00444031,8.94541931,0.95039063,0.99560547,63952.00000000,0.97583008,0.97645569,164.48423767,1.00000000,1.00000000,3455.98657227
62,system_1_opencv_content_contour,0.95379471,clean_negative,clean_negative/clean_3_81.jpg,,3,3.jpg,432,984,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.04006106,0.00000000,0.00000000,0.00000000,0.00000000,0.17706299,0.74420436,0.00805664,0.99027252,0.03193665,0.99993896,0.25208730,673.26839081,65532.00000000,0.99993896,0.00234985,12.64206314,0.99672852,0.98992920,65008.00000000,0.99194336,0.99194336,162.32328796,1.00000000,1.00000000,7002.51806641
63,system_1_opencv_content_contour,0.95186642,clean_negative,clean_negative/clean_14_86.jpg,,14,14.jpg,240,624,sliding_window_clean,0.00000000,1.00000000,0.99896240,16.01780281,0.00000000,0.00000000,0.00000000,0.00000000,0.15133667,0.66249545,0.01045227,0.98920441,0.01963806,0.99971008,0.31160808,411.51529447,65517.00000000,0.99971008,0.00343323,9.96972847,0.99233398,0.98181152,64851.00000000,0.98954773,0.98954773,181.91247559,1.00000000,1.00000000,4109.81640625
64,system_1_opencv_content_contour,0.95111487,clean_negative,clean_negative/clean_6_193.jpg,,6,6.jpg,432,1117,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.70441939,0.00000000,0.00000000,0.00000000,0.00000000,0.18173218,0.73640418,0.00834656,0.98832703,0.02763367,1.00000000,0.26836705,514.00746932,65536.00000000,1.00000000,0.00068665,12.83052254,0.99287109,0.99645996,64984.00000000,0.99157715,0.99165344,163.96682739,1.00000000,1.00000000,6838.07812500
65,system_1_opencv_content_contour,0.95022925,clean_negative,clean_negative/clean_8_25.jpg,,8,8.jpg,358,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.39555437,0.00000000,0.00000000,0.00000000,0.00000000,0.15791321,0.71700613,0.01931763,0.99443054,0.05082703,1.00000000,0.22909074,417.22383467,65536.00000000,1.00000000,0.00004578,11.77189732,0.98862305,0.97601318,64270.00000000,0.98068237,0.98068237,150.80856323,1.00000000,1.00000000,5716.22167969
66,system_1_opencv_content_contour,0.95001530,clean_negative,clean_negative/clean_14_78.jpg,,14,14.jpg,240,604,sliding_window_clean,0.00000000,1.00000000,1.00000000,16.07279165,0.00000000,0.00000000,0.00000000,0.00000000,0.15628052,0.66156773,0.01014709,0.98764038,0.01936340,0.99975586,0.31842634,426.62191696,65520.00000000,0.99975586,0.00334167,10.10111427,0.98891602,0.99652100,64871.00000000,0.98985291,0.98985291,182.82015991,1.00000000,1.00000000,4238.49121094
67,system_1_opencv_content_contour,0.94968260,clean_negative,clean_negative/clean_3_82.jpg,,3,3.jpg,480,984,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.03764038,0.00000000,0.00000000,0.00000000,0.00000000,0.16867065,0.73522258,0.01115417,0.99107361,0.04316711,0.99993896,0.24322656,665.97633190,65532.00000000,0.99993896,0.00234985,12.30894279,0.98984375,0.98651123,64805.00000000,0.98884583,0.98884583,156.71246338,1.00000000,1.00000000,6773.00195312
68,system_1_opencv_content_contour,0.94954356,clean_negative,clean_negative/clean_14_131.jpg,,14,14.jpg,432,1168,sliding_window_clean,0.00000000,0.99135742,1.00000000,24.08094241,0.00000000,0.00000000,0.00000000,0.00000000,0.16206360,0.75859618,0.01940918,0.99504089,0.05453491,0.99819946,0.19609407,419.62017056,65418.00000000,0.99819946,0.00451660,11.48422050,0.95937500,0.99468994,64264.00000000,0.98059082,0.98059082,158.55738831,1.00000000,1.00000000,5616.82324219
69,system_1_opencv_content_contour,0.94943214,clean_negative,clean_negative/clean_8_27.jpg,,8,8.jpg,438,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.94694964,0.00000000,0.00000000,0.00000000,0.00000000,0.15382385,0.74757957,0.01893616,0.99378204,0.05241394,1.00000000,0.19388729,305.23145135,65536.00000000,1.00000000,0.00106812,11.82607746,0.96347656,0.99737549,64295.00000000,0.98106384,0.98106384,154.83323669,1.00000000,1.00000000,5194.26318359
70,system_1_opencv_content_contour,0.94936624,clean_negative,clean_negative/clean_6_205.jpg,,6,6.jpg,480,1165,sliding_window_clean,0.00000000,0.99531250,1.00000000,21.85166974,0.00000000,0.00000000,0.00000000,0.00000000,0.15550232,0.72928127,0.01721191,0.99286652,0.04847717,0.99926758,0.25803635,437.20709968,65488.00000000,0.99926758,0.00152588,11.74821472,0.96362305,0.99847412,64400.00000000,0.98266602,0.98278809,156.85653687,1.00000000,1.00000000,5914.65283203
71,system_1_opencv_content_contour,0.94819057,clean_negative,clean_negative/clean_8_53.jpg,,8,8.jpg,0,824,sliding_window_clean,0.00000000,0.99926758,1.00000000,22.69637227,0.00000000,0.00000000,0.00000000,0.00000000,0.15429688,0.75145332,0.01220703,0.99019623,0.04421997,0.99966431,0.20460196,272.30617997,65514.00000000,0.99966431,0.00068665,11.15382671,0.99082031,0.99591064,64736.00000000,0.98779297,0.98779297,176.88272095,1.00000000,1.00000000,4671.10351562
72,system_1_opencv_content_contour,0.94765586,clean_negative,clean_negative/clean_8_24.jpg,,8,8.jpg,310,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,20.01426470,0.00000000,0.00000000,0.00000000,0.00000000,0.15953064,0.69685030,0.02194214,0.99553680,0.05715942,1.00000000,0.29586080,469.64048296,65536.00000000,1.00000000,0.00004578,11.61589813,0.97568359,0.97644043,64098.00000000,0.97805786,0.97805786,149.45501709,1.00000000,1.00000000,5872.45312500
73,system_1_opencv_content_contour,0.94622423,clean_negative,clean_negative/clean_3_62.jpg,,3,3.jpg,480,936,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.72690310,0.00000000,0.00000000,0.00000000,0.00000000,0.16049194,0.74285913,0.01393127,0.99217987,0.05696106,1.00000000,0.22433305,651.52263869,65536.00000000,1.00000000,0.00086975,11.93067646,0.97055664,0.99090576,64618.00000000,0.98599243,0.98606873,153.46760559,1.00000000,1.00000000,6541.85595703
74,system_1_opencv_content_contour,0.94593452,clean_negative,clean_negative/clean_8_26.jpg,,8,8.jpg,406,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.77539921,0.00000000,0.00000000,0.00000000,0.00000000,0.15267944,0.73925845,0.02027893,0.99435425,0.05900574,1.00000000,0.19037431,314.25479911,65536.00000000,1.00000000,0.00129700,11.45683193,0.96850586,0.98754883,64207.00000000,0.97972107,0.97972107,153.06640625,1.00000000,1.00000000,5047.23828125
75,system_1_opencv_content_contour,0.94499723,clean_negative,clean_negative/clean_8_31.jpg,,8,8.jpg,358,633,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.50670935,0.00000000,0.00000000,0.00000000,0.00000000,0.14611816,0.70681063,0.02323914,0.99500275,0.05769348,1.00000000,0.24036588,385.45792174,65536.00000000,1.00000000,0.00004578,11.35484219,0.97910156,0.98034668,64013.00000000,0.97676086,0.97676086,149.89454651,1.00000000,1.00000000,5380.82910156
76,system_1_opencv_content_contour,0.94456895,clean_negative,clean_negative/clean_14_113.jpg,,14,14.jpg,384,1123,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.33679504,0.00000000,0.00000000,0.00000000,0.00000000,0.18037415,0.76860873,0.01451111,0.98790741,0.03302002,1.00000000,0.19364266,459.17431065,65536.00000000,1.00000000,0.00012207,12.07893753,0.98959961,0.99877930,64585.00000000,0.98548889,0.98548889,170.51666260,1.00000000,1.00000000,6019.91894531
77,system_1_opencv_content_contour,0.94372632,clean_negative,clean_negative/clean_6_194.jpg,,6,6.jpg,470,1120,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.95298350,0.00000000,0.00000000,0.00000000,0.00000000,0.16712952,0.73750591,0.01660156,0.99038696,0.04785156,1.00000000,0.25102893,457.67024021,65536.00000000,1.00000000,0.00038147,12.34528255,0.96938477,0.99530029,64448.00000000,0.98339844,0.98339844,158.64842224,1.00000000,1.00000000,6458.95312500
78,system_1_opencv_content_contour,0.94372348,clean_negative,clean_negative/clean_14_114.jpg,,14,14.jpg,432,1123,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.54172901,0.00000000,0.00000000,0.00000000,0.00000000,0.15245056,0.75385880,0.02519226,0.99546051,0.06256104,1.00000000,0.19751884,413.35148550,65536.00000000,1.00000000,0.00000000,11.25270462,0.97099609,0.99560547,63885.00000000,0.97480774,0.97480774,157.93161011,1.00000000,1.00000000,5500.94042969
79,system_1_opencv_content_contour,0.94283681,clean_negative,clean_negative/clean_14_111.jpg,,14,14.jpg,490,1121,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.22044662,0.00000000,0.00000000,0.00000000,0.00000000,0.16320801,0.72868188,0.02215576,0.99561310,0.06361389,1.00000000,0.23943350,436.99174284,65536.00000000,1.00000000,0.00000000,11.78355789,0.97558594,0.96276855,64079.00000000,0.97776794,0.97784424,150.79139709,1.00000000,1.00000000,5977.93701172
80,system_1_opencv_content_contour,0.94220465,clean_negative,clean_negative/clean_6_185.jpg,,6,6.jpg,469,1094,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.73685415,0.00000000,0.00000000,0.00000000,0.00000000,0.17350769,0.74528805,0.01550293,0.98939514,0.04602051,1.00000000,0.24531014,467.07344618,65536.00000000,1.00000000,0.00003052,12.61136818,0.96840820,0.99523926,64515.00000000,0.98442078,0.98449707,159.66458130,1.00000000,1.00000000,6677.50683594
81,system_1_opencv_content_contour,0.94214642,clean_negative,clean_negative/clean_3_48.jpg,,3,3.jpg,480,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.35449457,0.00000000,0.00000000,0.00000000,0.00000000,0.16430664,0.74665236,0.01821899,0.99263763,0.06765747,1.00000000,0.20633601,627.85689613,65536.00000000,1.00000000,0.00000000,11.74368095,0.97407227,0.99456787,64342.00000000,0.98178101,0.98178101,151.32061768,1.00000000,1.00000000,6404.91699219
82,system_1_opencv_content_contour,0.94163500,clean_negative,clean_negative/clean_3_80.jpg,,3,3.jpg,384,984,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.28382618,0.00000000,0.00000000,0.00000000,0.00000000,0.18815613,0.75099405,0.01580811,0.98931885,0.02996826,0.99993896,0.26173714,661.31449166,65532.00000000,0.99993896,0.00891113,12.88620090,0.95307617,0.99041748,64500.00000000,0.98419189,0.98419189,167.88642883,1.00000000,1.00000000,7042.26464844
83,system_1_opencv_content_contour,0.94151950,clean_negative,clean_negative/clean_8_30.jpg,,8,8.jpg,310,633,sliding_window_clean,0.00000000,1.00000000,1.00000000,19.64704855,0.00000000,0.00000000,0.00000000,0.00000000,0.14857483,0.69101954,0.02571106,0.99591827,0.06341553,1.00000000,0.29501635,438.34243024,65536.00000000,1.00000000,0.00004578,11.28500748,0.97797852,0.97552490,63846.00000000,0.97421265,0.97428894,149.01950073,1.00000000,1.00000000,5572.90136719
84,system_1_opencv_content_contour,0.94075463,clean_negative,clean_negative/clean_3_28.jpg,,3,3.jpg,480,846,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.68608718,0.00000000,0.00000000,0.00000000,0.00000000,0.17337036,0.76152555,0.01866150,0.99179840,0.06431580,1.00000000,0.19485481,657.42117667,65536.00000000,1.00000000,0.00000000,12.08246136,0.97216797,0.99615479,64305.00000000,0.98121643,0.98133850,150.94105530,1.00000000,1.00000000,6716.46289062
85,system_1_opencv_content_contour,0.94058215,clean_negative,clean_negative/clean_14_108.jpg,,14,14.jpg,509,1115,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.64624311,0.00000000,0.00000000,0.00000000,0.00000000,0.16522217,0.72891100,0.02302551,0.99546051,0.06568909,1.00000000,0.23113933,428.05817343,65536.00000000,1.00000000,0.00000000,11.89898872,0.97641602,0.96258545,64027.00000000,0.97697449,0.97697449,149.25369263,1.00000000,1.00000000,6037.88183594
86,system_1_opencv_content_contour,0.94054454,clean_negative,clean_negative/clean_3_27.jpg,,3,3.jpg,469,846,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.96983172,0.00000000,0.00000000,0.00000000,0.00000000,0.18223572,0.76628598,0.01734924,0.99103546,0.05685425,1.00000000,0.19880942,692.44135736,65536.00000000,1.00000000,0.00000000,12.39237404,0.95961914,0.99621582,64365.00000000,0.98213196,0.98265076,152.98086548,1.00000000,1.00000000,7005.46191406
87,system_1_opencv_content_contour,0.94009014,clean_negative,clean_negative/clean_6_182.jpg,,6,6.jpg,336,1069,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.40432941,0.00000000,0.00000000,0.00000000,0.00000000,0.16850281,0.72769761,0.01161194,0.98695374,0.03454590,0.99955750,0.27137697,538.36109347,65507.00000000,0.99955750,0.00294495,12.11890984,0.98999023,0.98492432,64770.00000000,0.98831177,0.98838806,167.91857910,1.00000000,1.00000000,6300.28027344
88,system_1_opencv_content_contour,0.93956896,clean_negative,clean_negative/clean_14_101.jpg,,14,14.jpg,362,720,sliding_window_clean,0.00000000,1.00000000,1.00000000,19.01008024,0.00000000,0.00000000,0.00000000,0.00000000,0.11138916,0.70426798,0.02926636,0.99862671,0.06597900,1.00000000,0.17832035,318.57140517,65536.00000000,1.00000000,0.00256348,8.81399536,0.92709961,0.99786377,63576.00000000,0.97009277,0.97073364,159.93395996,1.00000000,1.00000000,3430.03564453
89,system_1_opencv_content_contour,0.93934586,clean_negative,clean_negative/clean_14_110.jpg,,14,14.jpg,509,1120,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.64487716,0.00000000,0.00000000,0.00000000,0.00000000,0.16267395,0.72828937,0.02316284,0.99534607,0.06739807,1.00000000,0.23315023,426.39133345,65536.00000000,1.00000000,0.00000000,11.85333633,0.97709961,0.96234131,64013.00000000,0.97676086,0.97683716,149.10366821,1.00000000,1.00000000,6017.55029297
90,system_1_opencv_content_contour,0.93889793,clean_negative,clean_negative/clean_11_28.jpg,,11,11.jpg,556,619,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.57121382,0.00000000,0.00000000,0.00000000,0.00000000,0.15243530,0.71309193,0.02616882,0.99534607,0.05998230,1.00000000,0.22941552,424.35050207,65536.00000000,1.00000000,0.00000000,11.33733749,0.98115234,0.96453857,63821.00000000,0.97383118,0.97383118,148.59533691,1.00000000,1.00000000,5199.70605469
91,system_1_opencv_content_contour,0.93810625,clean_negative,clean_negative/clean_9_144.jpg,,9,9.jpg,180,947,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.39688157,0.00000000,0.00000000,0.00000000,0.00000000,0.15936279,0.72216614,0.01773071,0.99004364,0.05603027,0.99995422,0.28019458,702.46189169,65533.00000000,0.99995422,0.00193787,12.29137421,0.96796875,0.99542236,64374.00000000,0.98226929,0.98226929,157.79475403,1.00000000,1.00000000,6938.38867188
92,system_1_opencv_content_contour,0.93802399,clean_negative,clean_negative/clean_6_171.jpg,,6,6.jpg,288,1028,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.02354214,0.00000000,0.00000000,0.00000000,0.00000000,0.17411804,0.73529816,0.01066589,0.98516083,0.03189087,1.00000000,0.26096562,562.31199721,65536.00000000,1.00000000,0.00280762,12.18091011,0.97421875,0.99658203,64832.00000000,0.98925781,0.98933411,171.44731140,1.00000000,1.00000000,6340.01220703
93,system_1_opencv_content_contour,0.93645635,clean_negative,clean_negative/clean_14_115.jpg,,14,14.jpg,480,1123,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.93712769,0.00000000,0.00000000,0.00000000,0.00000000,0.15962219,0.72804141,0.02554321,0.99591827,0.06823730,1.00000000,0.23826471,433.25825161,65536.00000000,1.00000000,0.00000000,11.62943554,0.95952148,0.96881104,63862.00000000,0.97445679,0.97445679,151.17475891,1.00000000,1.00000000,5889.09228516
94,system_1_opencv_content_contour,0.93640443,clean_negative,clean_negative/clean_6_181.jpg,,6,6.jpg,288,1069,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.94326046,0.00000000,0.00000000,0.00000000,0.00000000,0.17820740,0.73709806,0.01226807,0.98451233,0.02905273,0.99955750,0.25402942,555.52034256,65507.00000000,0.99955750,0.00294495,12.20389462,0.98198242,0.99652100,64727.00000000,0.98765564,0.98773193,173.23719788,1.00000000,1.00000000,6265.62792969
95,system_1_opencv_content_contour,0.93580090,clean_negative,clean_negative/clean_6_172.jpg,,6,6.jpg,336,1028,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.69603258,0.00000000,0.00000000,0.00000000,0.00000000,0.15901184,0.72575021,0.01266479,0.98661041,0.04203796,1.00000000,0.25898856,534.21270519,65536.00000000,1.00000000,0.00280762,11.90816879,0.97773438,0.98468018,64701.00000000,0.98725891,0.98733521,165.63723755,1.00000000,1.00000000,6201.68652344
96,system_1_opencv_content_contour,0.93549025,clean_negative,clean_negative/clean_3_9.jpg,,3,3.jpg,710,48,sliding_window_clean,0.00000000,0.99985352,1.00000000,24.26852978,0.00000000,0.00000000,0.00000000,0.00000000,0.13795471,0.76864719,0.02297974,0.98973846,0.05024719,0.99995422,0.13231702,298.56915924,65533.00000000,0.99995422,0.00019836,9.99541187,0.98085937,0.99932861,64007.00000000,0.97666931,0.97702026,172.49678040,1.00000000,1.00000000,3901.98437500
