label,output_file,source_id,system_1_score,system_2_score,system_3_score,foreground_ratio,largest_component_ratio,border_foreground_ratio,center_foreground_ratio,edge_density,laplacian_variance,tenengrad,entropy,local_std_mean,flat_ratio,contrast,exposure_score,high_frequency_energy,quality_gate_pass,dirty_mark_found,dirty_mark_ratio,dirty_mark_center_score,dirty_mark_margin_score
clean_negative,clean_negative/clean_1_90.jpg,1,0.94387702,0.67268614,0.79959332,1.00000000,1.00000000,1.00000000,1.00000000,0.11007690,447.38782092,4038.90356445,0.61178422,9.36314106,0.07810974,14.07004634,0.99961853,0.40917999,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_91.jpg,1,0.93939326,0.76336212,0.76686497,1.00000000,1.00000000,1.00000000,1.00000000,0.13217163,480.86502653,4969.37988281,0.68500876,10.46587372,0.07313538,21.40656843,0.99774933,0.21325238,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_92.jpg,1,0.94535135,0.80321112,0.73876876,1.00000000,1.00000000,1.00000000,1.00000000,0.14866638,460.07651692,5366.88671875,0.74649580,11.17454720,0.06265259,25.71374305,0.99649048,0.15525556,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_93.jpg,1,0.95032698,0.80275195,0.74181801,1.00000000,1.00000000,1.00000000,1.00000000,0.16085815,417.04959557,5415.36718750,0.76874709,11.46578217,0.05447388,26.53133449,0.99633789,0.15019487,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_94.jpg,1,0.95521286,0.81435215,0.78515947,1.00000000,1.00000000,1.00000000,1.00000000,0.16854858,399.34230257,5690.99121094,0.77037708,11.85363960,0.04530334,25.44716525,0.99549866,0.17463626,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_95.jpg,1,0.94201363,0.66602977,0.79562449,1.00000000,1.00000000,1.00000000,1.00000000,0.10931396,442.03465649,4026.97436523,0.60723718,9.32798004,0.08029175,13.83871330,0.99958038,0.42494276,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_96.jpg,1,0.93652025,0.75533297,0.76657331,1.00000000,1.00000000,1.00000000,1.00000000,0.13125610,473.78435861,4932.98876953,0.68249567,10.42366314,0.07527161,21.32139523,0.99774933,0.21531832,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_97.jpg,1,0.94178988,0.79402262,0.73717786,1.00000000,1.00000000,1.00000000,1.00000000,0.14697266,452.98604535,5328.22998047,0.74443626,11.12430382,0.06506348,25.70548476,0.99641418,0.15633020,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_98.jpg,1,0.90723847,0.75073262,0.72665993,1.00000000,1.00000000,1.00000000,1.00000000,0.14697266,401.49380475,5340.05078125,0.75375724,11.12061882,0.08673096,25.56610746,0.99691010,0.16505636,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_99.jpg,1,0.92611612,0.78645439,0.77468085,1.00000000,1.00000000,1.00000000,1.00000000,0.15991211,393.52439176,5724.02539062,0.76296004,11.70130920,0.06654358,24.93938873,0.99607086,0.18689154,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_100.jpg,1,0.94281931,0.78381678,0.80844255,1.00000000,1.00000000,1.00000000,1.00000000,0.15995789,364.53571664,5697.60058594,0.75992839,11.82544422,0.04829407,24.00782278,0.99614716,0.20501807,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_101.jpg,1,0.88889469,0.71024347,0.71444317,1.00000000,1.00000000,1.00000000,1.00000000,0.13630676,395.92368576,5104.91113281,0.72721950,10.69234276,0.10531616,23.59727649,0.99763489,0.18232150,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_102.jpg,1,0.89012587,0.70530615,0.71145866,1.00000000,1.00000000,1.00000000,1.00000000,0.13723755,387.19974461,5053.05371094,0.72898396,10.65423012,0.10513306,23.64047457,0.99771118,0.18035696,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_103.jpg,1,0.91706042,0.75391566,0.76260327,1.00000000,1.00000000,1.00000000,1.00000000,0.14900208,391.10716747,5520.43164062,0.74566325,11.32869720,0.08122253,23.68965018,0.99687195,0.19804664,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_104.jpg,1,0.93284107,0.75964700,0.79214006,1.00000000,1.00000000,1.00000000,1.00000000,0.15011597,375.74760688,5531.01367188,0.74559871,11.49818039,0.06645203,23.04777914,0.99698639,0.21160252,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_105.jpg,1,0.88639146,0.70865442,0.73143324,1.00000000,1.00000000,1.00000000,1.00000000,0.13218689,411.59087319,5011.77441406,0.70891539,10.54810429,0.10313416,21.73459769,0.99828339,0.20627578,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_106.jpg,1,0.88695665,0.70435411,0.72726663,1.00000000,1.00000000,1.00000000,1.00000000,0.13452148,402.27342216,4948.40625000,0.71035043,10.49999046,0.10298157,21.78051864,0.99835968,0.20345944,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_107.jpg,1,0.91135890,0.74626659,0.76642130,1.00000000,1.00000000,1.00000000,1.00000000,0.14640808,400.16530225,5360.39843750,0.73047050,11.10983086,0.08305359,22.36697833,0.99752045,0.21191043,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_108.jpg,1,0.93119869,0.75502833,0.79774661,1.00000000,1.00000000,1.00000000,1.00000000,0.14695740,388.54479158,5392.08105469,0.73199797,11.31699371,0.06726074,21.96053708,0.99763489,0.22451824,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_109.jpg,1,-0.86534060,-0.98643888,-0.79727562,0.69995117,0.68212891,0.67329102,0.82299805,0.08932495,258.01496373,3169.34936523,0.57295553,7.23077726,0.41224670,13.61351686,0.99851227,0.34517765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_110.jpg,1,-1.18419661,-1.26228968,-1.04496467,0.75018311,0.64421082,0.76708984,0.73620605,0.07077026,202.66039620,2446.13134766,0.50752087,5.89765406,0.53324890,11.38215406,0.99897003,0.38917899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
clean_negative,clean_negative/clean_1_111.jpg,1,-1.46905927,-1.50551033,-1.26719500,0.90211487,0.89843750,0.91513672,0.87121582,0.05091858,158.13147640,1896.44287109,0.47067801,4.77223873,0.64979553,9.90945696,0.99908447,0.39241454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
dirty_positive,dirty_positive/dirty_1_1.jpg,1,0.80317962,0.38571041,0.49513008,1.00000000,1.00000000,1.00000000,1.00000000,0.08935547,112.08618251,2780.44165039,0.74260346,8.66098022,0.19894409,24.44427491,0.99267578,0.10749247,1.00000000,1.00000000,0.02297974,0.76925111,0.00000000
dirty_positive,dirty_positive/dirty_1_2.jpg,1,0.83391646,0.39163755,0.50859427,1.00000000,1.00000000,1.00000000,1.00000000,0.08406067,113.14994077,2740.99145508,0.73567549,8.52881241,0.18458557,22.53128972,0.99683380,0.13712427,1.00000000,1.00000000,0.02249146,0.58544313,0.00000000
dirty_positive,dirty_positive/dirty_1_3.jpg,1,0.78252012,0.38195876,0.48906312,0.99990845,0.99990845,0.99941406,1.00000000,0.08985901,113.40831944,2786.24267578,0.74125822,8.66779518,0.20216370,24.46708475,0.99263763,0.10951646,1.00000000,1.00000000,0.02264404,0.79250978,0.00000000
dirty_positive,dirty_positive/dirty_1_4.jpg,1,0.80035977,0.38738684,0.49628912,0.99987793,0.99987793,0.99921875,1.00000000,0.08871460,112.11966544,2785.93408203,0.74334558,8.65555859,0.19451904,24.37592692,0.99271393,0.11262912,1.00000000,1.00000000,0.02267456,0.73745745,0.00000000
dirty_positive,dirty_positive/dirty_1_5.jpg,1,0.68419492,0.34059644,0.49198252,0.98236084,0.98126221,0.97968750,0.99066162,0.08966064,174.77890143,2798.05468750,0.64515022,8.18332005,0.21272278,16.53869389,0.99637604,0.21612409,1.00000000,1.00000000,0.01181030,0.84026111,1.00000000
dirty_positive,dirty_positive/dirty_1_6.jpg,1,0.68646448,0.31076036,0.46151601,0.98170471,0.98109436,0.97758789,0.98834229,0.08105469,169.58742988,2638.09716797,0.64395038,7.88569641,0.21520996,16.05863114,0.99580383,0.21298547,1.00000000,1.00000000,0.01187134,0.73696549,0.96875000
dirty_positive,dirty_positive/dirty_1_7.jpg,1,0.78184165,0.40932554,0.52992307,0.98188782,0.98089600,0.97929687,0.99359131,0.10110474,173.46813789,2975.57641602,0.66825461,8.63780403,0.17285156,18.05391288,0.99675751,0.18956994,1.00000000,1.00000000,0.01181030,0.74549701,1.00000000
dirty_positive,dirty_positive/dirty_1_8.jpg,1,0.66062033,0.31121436,0.43059220,0.98141479,0.98091125,0.97900391,0.98901367,0.08253479,172.37143937,2628.92260742,0.65723761,7.87861824,0.21099854,16.64259226,0.99557495,0.19417834,1.00000000,1.00000000,0.01185608,0.65092143,0.68750000
dirty_positive,dirty_positive/dirty_1_9.jpg,1,0.64223045,0.30435116,0.41217586,0.99996948,0.99996948,0.99990234,1.00000000,0.08491516,102.88633846,2600.31176758,0.71565898,8.34176636,0.23332214,23.30669980,0.99259949,0.10789579,1.00000000,1.00000000,0.02331543,0.79641131,0.00000000
dirty_positive,dirty_positive/dirty_1_10.jpg,1,0.68355593,0.32732799,0.43780098,0.99992371,0.99992371,0.99975586,1.00000000,0.08535767,104.02020252,2646.54492188,0.72147210,8.44674492,0.22222900,23.51766918,0.99263763,0.10768694,1.00000000,1.00000000,0.02297974,0.83374381,0.00000000
dirty_positive,dirty_positive/dirty_1_11.jpg,1,0.78872312,0.38474161,0.49101963,0.99987793,0.99987793,0.99921875,1.00000000,0.09107971,113.13905376,2783.06835938,0.74161371,8.66636086,0.20129395,24.46308901,0.99267578,0.10925360,1.00000000,1.00000000,0.02293396,0.78736150,0.00000000
dirty_positive,dirty_positive/dirty_1_12.jpg,1,-0.62808964,-0.87622756,-0.77402820,1.00000000,1.00000000,1.00000000,1.00000000,0.06935120,86.15756142,2144.17431641,0.69317317,7.38266563,0.31440735,22.60172473,0.99275208,0.09914201,0.00000000,1.00000000,0.02108765,0.58468136,0.00000000
dirty_positive,dirty_positive/dirty_1_13.jpg,1,0.63697744,0.38324578,0.45045895,1.00000000,1.00000000,1.00000000,1.00000000,0.10142517,125.77213840,3012.63330078,0.76362777,8.75754929,0.22108459,27.88877660,0.99366760,0.09299265,1.00000000,1.00000000,0.02299500,0.61424722,0.00000000
dirty_positive,dirty_positive/dirty_1_14.jpg,1,0.79427457,0.47640549,0.54902725,1.00000000,1.00000000,1.00000000,1.00000000,0.11447144,132.88349867,3447.55346680,0.78758518,9.70311642,0.16676331,28.66063151,0.99252319,0.09298576,1.00000000,1.00000000,0.02685547,0.71222829,0.00000000
dirty_positive,dirty_positive/dirty_1_15.jpg,1,0.55380497,0.28597259,0.36655750,1.00000000,1.00000000,1.00000000,1.00000000,0.07440186,106.66991863,2370.74658203,0.72363249,7.70802975,0.24133301,21.58420061,0.99950409,0.11438458,1.00000000,1.00000000,0.01231384,0.56512190,0.00000000
dirty_positive,dirty_positive/dirty_1_16.jpg,1,0.76134694,0.45916853,0.53137001,0.99993896,0.99993896,1.00000000,1.00000000,0.11044312,131.72718267,3342.63769531,0.78165491,9.47891140,0.17622375,28.66524278,0.99271393,0.09601273,1.00000000,1.00000000,0.02963257,0.72622813,0.00000000
dirty_positive,dirty_positive/dirty_1_17.jpg,1,0.82629405,0.51268667,0.55878099,0.98880005,0.98880005,0.97739258,0.98956299,0.12083435,191.98707074,3170.22460938,0.72262200,9.04401588,0.11766052,20.06690098,0.99023438,0.16460474,1.00000000,1.00000000,0.01753235,0.73522601,0.68750000
dirty_positive,dirty_positive/dirty_1_18.jpg,1,0.77787141,0.46159612,0.52738565,0.98481750,0.98420715,0.96054688,0.99249268,0.11413574,191.54258610,3055.41650391,0.71220795,8.84173107,0.12702942,19.19479891,0.99195099,0.17871164,1.00000000,1.00000000,0.01751709,0.63276580,0.29687500
dirty_positive,dirty_positive/dirty_1_19.jpg,1,0.79518792,0.49743849,0.52990086,0.99421692,0.99421692,0.98964844,0.99090576,0.11997986,191.91194129,3228.94335938,0.73047209,9.11351395,0.12150574,20.85757740,0.98806000,0.15214318,1.00000000,1.00000000,0.02032471,0.73616449,0.00000000
dirty_positive,dirty_positive/dirty_1_20.jpg,1,0.78922303,0.48357699,0.57633011,0.99511719,0.99511719,0.99995117,0.98248291,0.12304688,203.52777076,3242.91186523,0.69423024,9.19943142,0.11541748,18.04442242,0.99187469,0.20675968,1.00000000,1.00000000,0.01777649,0.49271938,0.04687500
dirty_positive,dirty_positive/dirty_1_21.jpg,1,0.91608296,0.54785946,0.63608776,1.00000000,1.00000000,1.00000000,1.00000000,0.11720276,152.86646288,3688.48144531,0.74106709,9.84177971,0.14244080,24.01106586,0.99519348,0.14522684,1.00000000,1.00000000,0.03318787,0.92715480,0.29687500
dirty_positive,dirty_positive/dirty_1_22.jpg,1,0.90573860,0.51047015,0.60304830,0.99990845,0.99990845,0.99985352,0.99981689,0.11251831,139.19380461,3425.43750000,0.74606482,9.66379738,0.13458252,25.26348227,0.99332428,0.12216750,1.00000000,1.00000000,0.03009033,0.69421700,0.00000000
dirty_positive,dirty_positive/dirty_1_23.jpg,1,0.97532738,0.54846636,0.70543875,0.99990845,0.99990845,0.99985352,1.00000000,0.11407471,161.70352038,3821.21166992,0.70773800,9.98009014,0.11770630,20.51251880,0.99794006,0.20285161,1.00000000,1.00000000,0.03149414,0.77853595,0.00000000
dirty_positive,dirty_positive/dirty_1_24.jpg,1,0.90196954,0.52812378,0.61385386,0.99990845,0.99990845,1.00000000,0.99963379,0.11581421,137.92430098,3522.88281250,0.76889372,9.87526703,0.13455200,26.80778302,0.99259949,0.11229490,1.00000000,1.00000000,0.03083801,0.75028380,0.00000000
dirty_positive,dirty_positive/dirty_1_25.jpg,1,0.67295810,0.35159625,0.41161651,0.98585510,0.98536682,0.96552734,0.99798584,0.08763123,161.64028617,2750.06958008,0.71874968,7.96121693,0.21667480,20.90485675,0.99446869,0.15012658,1.00000000,1.00000000,0.02653503,0.83710968,0.07812500
dirty_positive,dirty_positive/dirty_1_26.jpg,1,0.51727842,0.25203701,0.28374758,0.97384644,0.96955872,0.97836914,0.98345947,0.08149719,155.48640834,2609.91992188,0.70339799,7.62589264,0.25801086,19.82437482,0.99553680,0.13790718,1.00000000,1.00000000,0.02096558,0.57908257,0.00000000
dirty_positive,dirty_positive/dirty_1_27.jpg,1,0.58661072,0.28823543,0.33254463,0.97579956,0.97370911,0.99340820,0.98907471,0.08259583,154.47764903,2610.46215820,0.71241728,7.73733616,0.23269653,19.88944305,0.99580383,0.14399211,1.00000000,1.00000000,0.01872253,0.68918659,0.00000000
dirty_positive,dirty_positive/dirty_1_28.jpg,1,0.71179096,0.36609477,0.45363571,0.99296570,0.99296570,0.98085937,1.00000000,0.08207703,157.95302067,2702.91430664,0.69857113,7.87163973,0.21470642,19.78691869,0.99652863,0.15855022,1.00000000,1.00000000,0.02673340,0.82274767,0.45312500
dirty_positive,dirty_positive/dirty_1_29.jpg,1,1.00294477,0.55381288,0.75122466,1.00000000,1.00000000,1.00000000,1.00000000,0.11543274,159.85860789,3830.16845703,0.69880565,10.08158684,0.10498047,19.31671376,0.99870300,0.23297209,1.00000000,1.00000000,0.02369690,0.73831225,0.00000000
dirty_positive,dirty_positive/dirty_1_30.jpg,1,0.96007852,0.55141315,0.68663512,0.99990845,0.99990845,1.00000000,1.00000000,0.11665344,161.62531363,3812.91430664,0.71679235,10.00641441,0.11882019,21.61362894,0.99660492,0.18518649,1.00000000,1.00000000,0.03045654,0.80662510,0.00000000
dirty_positive,dirty_positive/dirty_1_31.jpg,1,0.87569277,0.49579729,0.63236436,1.00000000,1.00000000,1.00000000,1.00000000,0.10931396,151.21641078,3610.45605469,0.70876606,9.55663776,0.14773560,20.10214527,0.99855042,0.19456746,1.00000000,1.00000000,0.02711487,0.76246497,0.00000000
dirty_positive,dirty_positive/dirty_1_32.jpg,1,0.93772744,0.53909470,0.69579486,0.99989319,0.99989319,0.99980469,1.00000000,0.11505127,162.32825986,3836.49316406,0.70673482,10.00582886,0.12255859,21.02130046,0.99691010,0.19972898,1.00000000,1.00000000,0.02453613,0.76941502,0.00000000
dirty_positive,dirty_positive/dirty_1_33.jpg,1,0.83214449,0.46582657,0.53478617,0.99987793,0.99987793,0.99960938,1.00000000,0.10327148,191.02262224,3233.07666016,0.70411817,8.74219036,0.16453552,21.73541438,0.99095917,0.14815837,1.00000000,1.00000000,0.03205872,0.86851431,0.00000000
dirty_positive,dirty_positive/dirty_1_34.jpg,1,0.85609494,0.48791835,0.53898229,0.99867249,0.99867249,0.99565430,1.00000000,0.10978699,185.98774890,3197.74609375,0.72274963,8.79350090,0.15260315,22.20783352,0.99008179,0.14173518,1.00000000,1.00000000,0.03153992,0.87300536,0.00000000
dirty_positive,dirty_positive/dirty_1_35.jpg,1,0.76046899,0.37677557,0.52375957,0.99998474,0.99998474,0.99995117,1.00000000,0.08380127,171.57397455,2872.19824219,0.66304549,8.05309296,0.20077515,18.38063770,0.99584198,0.19596775,1.00000000,1.00000000,0.02961731,0.91414674,0.00000000
dirty_positive,dirty_positive/dirty_1_36.jpg,1,0.63303064,0.27454258,0.46353619,0.99996948,0.99996948,0.99990234,1.00000000,0.07080078,161.27771279,2623.28247070,0.62985726,7.47779179,0.25067139,16.06702215,0.99813080,0.22846767,1.00000000,1.00000000,0.02552795,0.79928855,0.00000000
dirty_positive,dirty_positive/dirty_1_37.jpg,1,1.09095285,0.63202062,0.83081252,1.00000000,1.00000000,1.00000000,1.00000000,0.11578369,244.25481705,3856.45849609,0.66850289,9.57174110,0.09883118,17.58201059,0.99919891,0.26985785,1.00000000,1.00000000,0.02088928,0.99620992,1.00000000
dirty_positive,dirty_positive/dirty_1_38.jpg,1,1.08929132,0.71545530,0.87779158,1.00000000,1.00000000,1.00000000,1.00000000,0.13273621,307.21157759,4772.03027344,0.68051775,10.40960503,0.08706665,18.42955095,0.99797821,0.28684986,1.00000000,1.00000000,0.02044678,0.78638206,0.84375000
dirty_positive,dirty_positive/dirty_1_39.jpg,1,1.08056547,0.56612348,0.76373391,1.00000000,1.00000000,1.00000000,1.00000000,0.10681152,191.83732377,3367.84716797,0.66984320,9.16509247,0.10266113,17.30234913,0.99946594,0.24106216,1.00000000,1.00000000,0.02049255,0.84666222,0.92187500
dirty_positive,dirty_positive/dirty_1_40.jpg,1,0.97632787,0.49224148,0.69842532,1.00000000,1.00000000,1.00000000,1.00000000,0.09777832,195.31587468,3257.68408203,0.65302833,8.77276993,0.14004517,16.91563343,0.99938965,0.24745972,1.00000000,1.00000000,0.02084351,0.74911733,0.60937500
dirty_positive,dirty_positive/dirty_1_41.jpg,1,0.78831213,0.37459406,0.56822947,1.00000000,1.00000000,1.00000000,1.00000000,0.08537292,195.65851156,3046.76708984,0.62588215,8.19690132,0.19581604,16.71624274,0.99622345,0.23691890,1.00000000,1.00000000,0.01980591,0.77162470,0.34375000
dirty_positive,dirty_positive/dirty_1_42.jpg,1,0.80377818,0.42601461,0.58457820,0.99993896,0.99993896,0.99980469,1.00000000,0.09315491,208.04363813,3300.27954102,0.64713665,8.59171295,0.17951965,18.09375693,0.99530792,0.21894023,1.00000000,1.00000000,0.01947021,0.79158059,0.37500000
dirty_positive,dirty_positive/dirty_1_43.jpg,1,0.92641146,0.44654083,0.71413498,1.00000000,1.00000000,1.00000000,1.00000000,0.09483337,214.49603170,3290.08593750,0.62518525,8.71668911,0.14027405,15.42865005,0.99877930,0.29837680,1.00000000,1.00000000,0.01336670,0.61076724,0.00000000
dirty_positive,dirty_positive/dirty_1_44.jpg,1,0.75950529,0.28479737,0.60030914,1.00000000,1.00000000,1.00000000,1.00000000,0.07073975,176.99990203,2703.22851562,0.59164699,7.60655689,0.22740173,13.50743001,0.99942780,0.32205740,1.00000000,1.00000000,0.01982117,0.65078119,0.26562500
dirty_positive,dirty_positive/dirty_1_45.jpg,1,1.07207829,0.60664308,0.79424169,1.00000000,1.00000000,1.00000000,1.00000000,0.10200500,136.50058906,3722.66040039,0.73130218,10.18252182,0.07772827,21.20549742,0.99805450,0.19758973,1.00000000,1.00000000,0.01031494,0.99826059,1.00000000
dirty_positive,dirty_positive/dirty_1_46.jpg,1,1.07890391,0.59949184,0.77845219,1.00000000,1.00000000,1.00000000,1.00000000,0.10026550,134.12661397,3644.84570312,0.73668242,10.15973854,0.07585144,21.62500138,0.99763489,0.18603235,1.00000000,1.00000000,0.01048279,0.88599762,1.00000000
